Trade #,Type,Date/Time,Signal,Price INR,Position size (qty),Position size (value),Net P&L INR,Net P&L %,Run-up INR,Run-up %,Drawdown INR,Drawdown %,Cumulative P&L INR,Cumulative P&L %
362,Entry long,2019-09-20 13:00,PYR2-8L,29271.95,8,234175.6,108782.41,1.33,401443.84,4.89,-126342.15,-1.54,54637570,1092.75
363,Exit long,2019-10-24 13:00,EXIT - Below ST,29122.9,60,1746000,-74178.09,-0.12,1297590,2.12,-583170,-0.95,54517176,1090.34
363,Entry long,2019-10-17 13:00,ENTRY-60L,29100,60,1746000,-74178.09,-0.12,1297590,2.12,-583170,-0.95,54517176,1090.34
364,Exit long,2019-10-24 13:00,EXIT - Below ST,29122.9,30,877291.5,-187441.75,-0.61,498442.3,1.62,-441937.7,-1.44,54360440,1087.21
364,Entry long,2019-10-18 13:00,PYR1-30L,29243.05,30,877291.5,-187441.75,-0.61,498442.3,1.62,-441937.7,-1.44,54360440,1087.21
365,Exit long,2019-10-24 13:00,EXIT - Below ST,29122.9,15,443100,-249775.52,-1.61,93166.5,0.60,-276906,-1.78,54126172,1082.52
365,Entry long,2019-10-22 10:30,PYR2-15L,29540,15,443100,-249775.52,-1.61,93166.5,0.60,-276906,-1.78,54126172,1082.52
366,Exit long,2019-11-06 09:15,EXIT - Below ST,30121.9,61,1824482.55,325200.1,0.51,1534083.9,2.40,-425739.38,-0.67,54402852,1088.06
366,Entry long,2019-10-29 10:30,ENTRY-61L,29909.55,61,1824482.55,325200.1,0.51,1534083.9,2.40,-425739.38,-0.67,54402852,1088.06
367,Exit long,2019-11-06 09:15,EXIT - Below ST,30121.9,31,932635,-25287.99,-0.08,589062.75,1.80,-393675.97,-1.20,54410210,1088.20
367,Entry long,2019-10-30 09:15,PYR1-31L,30085,31,932635,-25287.99,-0.08,589062.75,1.80,-393675.97,-1.20,54410210,1088.20
368,Exit long,2019-11-06 09:15,EXIT - Below ST,30121.9,15,453630,-94743.55,-0.60,202522.95,1.27,-136574.55,-0.86,54331340,1086.63
368,Entry long,2019-10-31 10:30,PYR2-15L,30242,15,453630,-94743.55,-0.60,202522.95,1.27,-136574.55,-0.86,54331340,1086.63
369,Exit long,2019-11-13 14:15,EXIT - Below ST,30594.8,82,2538310,-1210421.9,-1.36,679888.6,0.76,-1283334.9,-1.44,53076200,1061.52
369,Entry long,2019-11-08 11:45,ENTRY-82L,30955,82,2538310,-1210421.9,-1.36,679888.6,0.76,-1283334.9,-1.44,53076200,1061.52
370,Exit long,2019-11-13 14:15,EXIT - Below ST,30594.8,41,1277592.8,-900829.3,-2.01,0,0.00,-937285.75,-2.09,52220090,1044.40
370,Entry long,2019-11-11 14:15,PYR1-41L,31160.8,41,1277592.8,-900829.3,-2.01,0,0.00,-937285.75,-2.09,52220090,1044.40
371,Exit long,2019-11-29 13:00,EXIT - Below ST,31872.25,135,4251156.75,1506508.1,1.01,2960023.2,1.99,-522301.75,-0.35,53613736,1072.27
371,Entry long,2019-11-25 13:00,ENTRY-135L,31490.05,135,4251156.75,1506508.1,1.01,2960023.2,1.99,-522301.75,-0.35,53613736,1072.27
372,Exit long,2019-11-29 13:00,EXIT - Below ST,31872.25,68,2147168,554068.2,0.74,1286209.1,1.71,-467850.88,-0.62,54242950,1084.86
372,Entry long,2019-11-25 14:15,PYR1-68L,31576,68,2147168,554068.2,0.74,1286209.1,1.71,-467850.88,-0.62,54242950,1084.86
373,Exit long,2019-11-29 13:00,EXIT - Below ST,31872.25,34,1077460,141238.42,0.37,507308.9,1.34,-369721.1,-0.98,54421904,1088.44
373,Entry long,2019-11-26 09:15,PYR2-34L,31690,34,1077460,141238.42,0.37,507308.9,1.34,-369721.1,-0.98,54421904,1088.44
374,Exit long,2019-12-26 10:30,EXIT - Below ST,32188,126,3996770.4,1780280,1.27,3033549,2.17,-139886.97,-0.10,56095690,1121.91
374,Entry long,2019-12-12 14:15,EOD-ENTRY-126L,31720.4,126,3996770.4,1780280,1.27,3033549,2.17,-139886.97,-0.10,56095690,1121.91
375,Exit long,2019-12-26 10:30,EXIT - Below ST,32188,63,2015092.8,304789.22,0.43,931423.75,1.32,-373605.5,-0.53,56471010,1129.42
375,Entry long,2019-12-13 09:15,PYR1-63L,31985.6,63,2015092.8,304789.22,0.43,931423.75,1.32,-373605.5,-0.53,56471010,1129.42
376,Exit long,2019-12-26 10:30,EXIT - Below ST,32188,32,1027568,13664.56,0.04,331955.12,0.92,-330916.88,-0.92,56520636,1130.41
376,Entry long,2019-12-13 11:45,PYR2-32L,32111.5,32,1027568,13664.56,0.04,331955.12,0.92,-330916.88,-0.92,56520636,1130.41
377,Exit long,2019-12-30 11:45,EXIT - Below ST,32468,132,4293042.6,-554589.6,-0.37,1008439.5,0.67,-575527.5,-0.38,55852880,1117.06
377,Entry long,2019-12-27 10:30,ENTRY-132L,32523.05,132,4293042.6,-554589.6,-0.37,1008439.5,0.67,-575527.5,-0.38,55852880,1117.06
378,Exit long,2019-12-30 11:45,EXIT - Below ST,32468,66,2152656,-492224.03,-0.65,289290.53,0.38,-502692.97,-0.67,55436000,1108.72
378,Entry long,2019-12-27 14:15,PYR1-66L,32616,66,2152656,-492224.03,-0.65,289290.53,0.38,-502692.97,-0.67,55436000,1108.72
379,Exit long,2019-12-30 11:45,EXIT - Below ST,32468,33,1080698.85,-399244.75,-1.05,0,0.00,-404479.22,-1.07,55074580,1101.49
379,Entry long,2019-12-30 09:15,PYR2-33L,32748.45,33,1080698.85,-399244.75,-1.05,0,0.00,-404479.22,-1.07,55074580,1101.49
380,Exit long,2020-01-15 09:15,EXIT - Below ST,31855,85,2746864.25,-1562532.6,-1.62,108837.25,0.11,-1599407.8,-1.66,53512044,1070.24
380,Entry long,2020-01-10 09:15,ENTRY-85L,32316.05,85,2746864.25,-1562532.6,-1.62,108837.25,0.11,-1599407.8,-1.66,53512044,1070.24
381,Exit long,2020-02-13 09:15,EXIT - Below ST,31320.95,50,1569737.5,-238902.47,-0.43,350971.7,0.64,-738928.3,-1.34,53245520,1064.91
381,Entry long,2020-02-06 11:45,ENTRY-50L,31394.75,50,1569737.5,-238902.47,-0.43,350971.7,0.64,-738928.3,-1.34,53245520,1064.91
382,Exit long,2020-02-13 09:15,EXIT - Below ST,31320.95,25,789275,-273824.22,-0.99,21112.88,0.08,-275380.88,-1.00,52999320,1059.99
382,Entry long,2020-02-12 09:15,PYR1-25L,31571,25,789275,-273824.22,-0.99,21112.88,0.08,-275380.88,-1.00,52999320,1059.99
383,Exit long,2020-06-04 10:30,EXIT - Below ST,20576.85,41,818138.6,834766.1,2.91,2349088.5,8.20,-383940.84,-1.34,53811964,1076.24
383,Entry long,2020-06-01 09:15,ENTRY-41L,19954.6,41,818138.6,834766.1,2.91,2349088.5,8.20,-383940.84,-1.34,53811964,1076.24
384,Exit long,2020-06-04 10:30,EXIT - Below ST,20576.85,21,426300,173440.27,1.16,949068.75,6.35,-70045.5,-0.47,54000324,1080.01
384,Entry long,2020-06-02 11:45,PYR1-21L,20300,21,426300,173440.27,1.16,949068.75,6.35,-70045.5,-0.47,54000324,1080.01
385,Exit long,2020-06-04 10:30,EXIT - Below ST,20576.85,10,205750,-13755.65,-0.19,355591.25,4.93,-43951.25,-0.61,53993770,1079.88
385,Entry long,2020-06-02 14:15,PYR2-10L,20575,10,205750,-13755.65,-0.19,355591.25,4.93,-43951.25,-0.61,53993770,1079.88
386,Exit long,2020-06-24 13:00,EXIT - Below ST,21737.05,58,1212037.6,1618348,3.81,3200808.2,7.54,-186957.31,-0.44,55579068,1111.58
386,Entry long,2020-06-18 14:15,EOD-ENTRY-58L,20897.2,58,1212037.6,1618348,3.81,3200808.2,7.54,-186957.31,-0.44,55579068,1111.58
387,Exit long,2020-06-24 13:00,EXIT - Below ST,21737.05,29,617990,389763,1.80,1180993.1,5.45,-364699.66,-1.68,55990460,1119.81
387,Entry long,2020-06-19 10:30,PYR1-29L,21310,29,617990,389763,1.80,1180993.1,5.45,-364699.66,-1.68,55990460,1119.81
388,Exit long,2020-06-24 13:00,EXIT - Below ST,21737.05,15,326284.5,-30838.16,-0.27,378418.78,3.31,-125686.21,-1.10,55971044,1119.42
388,Entry long,2020-06-22 09:15,PYR2-15L,21752.3,15,326284.5,-30838.16,-0.27,378418.78,3.31,-125686.21,-1.10,55971044,1119.42
389,Exit long,2020-07-08 14:15,EXIT - Below ST,22577,68,1482420.4,1742928,3.36,3084836.2,5.94,-384846.72,-0.74,57674588,1153.49
389,Entry long,2020-07-01 11:45,ENTRY-68L,21800.3,68,1482420.4,1742928,3.36,3084836.2,5.94,-384846.72,-0.74,57674588,1153.49
390,Exit long,2020-07-08 14:15,EXIT - Below ST,22577,34,747457.7,652582.9,2.49,1323537,5.05,-304680.53,-1.16,58353332,1167.07
390,Entry long,2020-07-02 09:15,PYR1-34L,21984.05,34,747457.7,652582.9,2.49,1323537,5.05,-304680.53,-1.16,58353332,1167.07
391,Exit long,2020-07-08 14:15,EXIT - Below ST,22577,17,377779.95,184361.14,1.39,519838.2,3.93,-294270.56,-2.22,58550916,1171.02
391,Entry long,2020-07-02 13:00,PYR2-17L,22222.35,17,377779.95,184361.14,1.39,519838.2,3.93,-294270.56,-2.22,58550916,1171.02
392,Exit long,2020-07-24 09:15,EXIT - Below ST,22613,65,1456663,358942.22,0.70,1628763,3.19,-643165.7,-1.26,58870976,1177.42
392,Entry long,2020-07-20 09:15,ENTRY-65L,22410.2,65,1456663,358942.22,0.70,1628763,3.19,-643165.7,-1.26,58870976,1177.42
393,Exit long,2020-07-24 09:15,EXIT - Below ST,22613,33,745725.75,-34604.67,-0.13,610073.6,2.34,-63926.65,-0.24,58862470,1177.25
393,Entry long,2020-07-21 09:15,PYR1-33L,22597.75,33,745725.75,-34604.67,-0.13,610073.6,2.34,-63926.65,-0.24,58862470,1177.25
394,Exit long,2020-07-24 09:15,EXIT - Below ST,22613,16,365199.2,-144137.25,-1.13,168434.03,1.32,-153481.97,-1.20,58731116,1174.62
394,Entry long,2020-07-21 14:15,PYR2-16L,22824.95,16,365199.2,-144137.25,-1.13,168434.03,1.32,-153481.97,-1.20,58731116,1174.62
395,Exit long,2020-08-14 13:00,EXIT - Below ST,21679,107,2387277,-2531582.5,-3.03,414343.06,0.50,-2690074.8,-3.22,56199532,1123.99
395,Entry long,2020-08-11 14:15,EOD-ENTRY-107L,22311,107,2387277,-2531582.5,-3.03,414343.06,0.50,-2690074.8,-3.22,56199532,1123.99
396,Exit long,2020-08-31 10:30,EXIT - Below ST,23979.7,89,2011938.45,4133805.2,5.86,8227786.5,11.67,-113404.84,-0.16,60279620,1205.59
396,Entry long,2020-08-24 09:15,ENTRY-89L,22606.05,89,2011938.45,4133805.2,5.86,8227786.5,11.67,-113404.84,-0.16,60279620,1205.59
397,Exit long,2020-08-31 10:30,EXIT - Below ST,23979.7,45,1027053,1747457.6,4.86,3817448.2,10.61,-126273.1,-0.35,62063024,1241.26
397,Entry long,2020-08-24 11:45,PYR1-45L,22823.4,45,1027053,1747457.6,4.86,3817448.2,10.61,-126273.1,-0.35,62063024,1241.26
398,Exit long,2020-08-31 10:30,EXIT - Below ST,23979.7,22,507716,658074.56,3.70,1670070,9.39,-212580.06,-1.20,62738868,1254.78
398,Entry long,2020-08-25 09:15,PYR2-22L,23078,22,507716,658074.56,3.70,1670070,9.39,-212580.06,-1.20,62738868,1254.78
399,Exit long,2020-10-13 09:15,EXIT - Below ST,23661.85,80,1782400,3740542.8,5.99,5361216,8.59,-207984,-0.33,66431616,1328.63
399,Entry long,2020-10-01 13:00,ENTRY-80L,22280,80,1782400,3740542.8,5.99,5361216,8.59,-207984,-0.33,66431616,1328.63
400,Exit long,2020-10-13 09:15,EXIT - Below ST,23661.85,40,907460,1300602.2,4.09,2110939,6.64,-618291.1,-1.94,67763976,1355.28
400,Entry long,2020-10-05 09:15,PYR1-40L,22686.5,40,907460,1300602.2,4.09,2110939,6.64,-618291.1,-1.94,67763976,1355.28
401,Exit long,2020-10-13 09:15,EXIT - Below ST,23661.85,20,458199,493729.75,3.08,898898.06,5.60,-193171.97,-1.20,68273740,1365.48
401,Entry long,2020-10-06 14:15,PYR2-20L,22909.95,20,458199,493729.75,3.08,898898.06,5.60,-193171.97,-1.20,68273740,1365.48
402,Exit long,2020-10-21 13:00,EXIT - Below ST,24166.15,57,1378345.5,-127076.81,-0.26,1346562.1,2.79,-362454.6,-0.75,68109760,1362.20
402,Entry long,2020-10-19 09:15,ENTRY-57L,24181.5,57,1378345.5,-127076.81,-0.26,1346562.1,2.79,-362454.6,-0.75,68109760,1362.20
403,Exit long,2020-10-21 13:00,EXIT - Below ST,24166.15,29,707067.85,-268008.53,-1.08,481737.62,1.94,-284739.62,-1.15,67866504,1357.33
403,Entry long,2020-10-20 10:30,PYR1-29L,24381.65,29,707067.85,-268008.53,-1.08,481737.62,1.94,-284739.62,-1.15,67866504,1357.33
404,Exit long,2020-10-21 13:00,EXIT - Below ST,24166.15,14,347368,-340465.78,-2.80,21480.62,0.18,-348542.88,-2.86,67538190,1350.76
404,Entry long,2020-10-21 09:15,PYR2-14L,24812,14,347368,-340465.78,-2.80,21480.62,0.18,-348542.88,-2.86,67538190,1350.76
405,Exit long,2020-11-13 09:15,EXIT - Below ST,28147.1,104,2589594.8,11626535,12.81,14829906,16.35,-90635.82,-0.10,79095240,1581.91
405,Entry long,2020-11-02 14:15,EOD-ENTRY-104L,24899.95,104,2589594.8,11626535,12.81,14829906,16.35,-90635.82,-0.10,79095240,1581.91
406,Exit long,2020-11-13 09:15,EXIT - Below ST,28147.1,52,1320594.6,4909462.5,10.61,6511148,14.07,-600046.8,-1.30,84050920,1681.02
406,Entry long,2020-11-03 09:15,PYR1-52L,25396.05,52,1320594.6,4909462.5,10.61,6511148,14.07,-600046.8,-1.30,84050920,1681.02
407,Exit long,2020-11-13 09:15,EXIT - Below ST,28147.1,26,664868.1,2294593.2,9.85,3095436,13.29,-460161.38,-1.98,86368780,1727.38
407,Entry long,2020-11-03 11:45,PYR2-26L,25571.85,26,664868.1,2294593.2,9.85,3095436,13.29,-460161.38,-1.98,86368780,1727.38
408,Exit long,2020-12-10 09:15,EXIT - Below ST,30435,110,3388660,-1664127.9,-1.40,154746.9,0.13,-1585453.1,-1.34,84704660,1694.09
408,Entry long,2020-12-09 13:00,ENTRY-110L,30806,110,3388660,-1664127.9,-1.40,154746.9,0.13,-1585453.1,-1.34,84704660,1694.09
409,Exit long,2021-01-04 13:00,EXIT - Below ST,31225.9,129,3984068.25,1262122.4,0.90,3087653.8,2.21,-352550.38,-0.25,85860210,1717.20
409,Entry long,2020-12-28 11:45,ENTRY-129L,30884.25,129,3984068.25,1262122.4,0.90,3087653.8,2.21,-352550.38,-0.25,85860210,1717.20
410,Exit long,2021-01-04 13:00,EXIT - Below ST,31225.9,65,2035907.25,-360126.94,-0.50,559714.5,0.78,-960440.5,-1.35,85571336,1711.43
410,Entry long,2020-12-29 09:15,PYR1-65L,31321.65,65,2035907.25,-360126.94,-0.50,559714.5,0.78,-960440.5,-1.35,85571336,1711.43
411,Exit long,2021-01-04 13:00,EXIT - Below ST,31225.9,32,1009014.4,-412784.5,-1.17,0,0.00,-708323.5,-2.00,85193864,1703.88
411,Entry long,2021-01-04 09:15,PYR2-32L,31531.7,32,1009014.4,-412784.5,-1.17,0,0.00,-708323.5,-2.00,85193864,1703.88
412,Exit long,2021-01-15 09:15,EXIT - Below ST,32329,98,3105845.4,1964288,1.81,3901308.5,3.59,-267513.6,-0.25,87075496,1741.51
412,Entry long,2021-01-05 13:00,ENTRY-98L,31692.3,98,3105845.4,1964288,1.81,3901308.5,3.59,-267513.6,-0.25,87075496,1741.51
413,Exit long,2021-01-15 09:15,EXIT - Below ST,32329,49,1560868.05,703778.6,1.29,1672288.9,3.06,-383824.62,-0.70,87833900,1756.68
413,Entry long,2021-01-06 09:15,PYR1-49L,31854.45,49,1560868.05,703778.6,1.29,1672288.9,3.06,-383824.62,-0.70,87833900,1756.68
414,Exit long,2021-01-15 09:15,EXIT - Below ST,32329,25,800893.75,200274.6,0.71,694412.5,2.47,-354625.03,-1.26,88062210,1761.24
414,Entry long,2021-01-06 11:45,PYR2-25L,32035.75,25,800893.75,200274.6,0.71,694412.5,2.47,-354625.03,-1.26,88062210,1761.24
415,Exit long,2021-01-21 14:15,EXIT - Below ST,32320,163,5349439.95,-3216414.2,-1.72,14156.1,0.01,-4849071,-2.59,84845790,1696.92
415,Entry long,2021-01-21 11:45,ENTRY-163L,32818.65,163,5349439.95,-3216414.2,-1.72,14156.1,0.01,-4849071,-2.59,84845790,1696.92
416,Exit long,2021-02-26 09:15,EXIT - Below ST,35350.2,63,2331891.45,-3828573.2,-4.69,239983.05,0.29,-3971677.2,-4.86,81017224,1620.34
416,Entry long,2021-02-25 09:15,ENTRY-63L,37014.15,63,2331891.45,-3828573.2,-4.69,239983.05,0.29,-3971677.2,-4.86,81017224,1620.34
417,Exit long,2021-04-30 10:30,EXIT - Below ST,33284.45,82,2746175.9,-781427.5,-0.81,2225426.8,2.31,-1288170.6,-1.34,80162590,1603.25
417,Entry long,2021-04-28 11:45,ENTRY-82L,33489.95,82,2746175.9,-781427.5,-0.81,2225426.8,2.31,-1288170.6,-1.34,80162590,1603.25
418,Exit long,2021-04-30 10:30,EXIT - Below ST,33284.45,41,1380035.4,-634117.7,-1.31,869309.5,1.80,-887489.25,-1.84,79576776,1591.54
418,Entry long,2021-04-28 13:00,PYR1-41L,33659.4,41,1380035.4,-634117.7,-1.31,869309.5,1.80,-887489.25,-1.84,79576776,1591.54
419,Exit long,2021-04-30 10:30,EXIT - Below ST,33284.45,21,711320.4,-481503.53,-1.93,44671.54,0.18,-611279.2,-2.45,79120180,1582.40
419,Entry long,2021-04-29 11:45,PYR2-21L,33872.4,21,711320.4,-481503.53,-1.93,44671.54,0.18,-611279.2,-2.45,79120180,1582.40
420,Exit long,2021-05-20 14:15,EXIT - Below ST,33485.2,96,3223680,-543867.06,-0.48,2118211.2,1.88,-761308.8,-0.67,78519220,1570.38
420,Entry long,2021-05-17 14:15,EOD-ENTRY-96L,33580,96,3223680,-543867.06,-0.48,2118211.2,1.88,-761308.8,-0.67,78519220,1570.38
421,Exit long,2021-05-20 14:15,EXIT - Below ST,33485.2,48,1631136,-947968.9,-1.66,263202.25,0.46,-1056689.8,-1.85,77628340,1552.57
421,Entry long,2021-05-18 09:15,PYR1-48L,33982,48,1631136,-947968.9,-1.66,263202.25,0.46,-1056689.8,-1.85,77628340,1552.57
422,Exit long,2021-06-04 13:00,EXIT - Below ST,35467.7,124,4396079,-240739.58,-0.16,2053244.2,1.33,-1842556.8,-1.20,77271420,1545.43
422,Entry long,2021-05-28 09:15,ENTRY-124L,35452.25,124,4396079,-240739.58,-0.16,2053244.2,1.33,-1842556.8,-1.20,77271420,1545.43
423,Exit long,2021-06-04 13:00,EXIT - Below ST,35467.7,62,2207782.8,-461726.3,-0.60,685265.6,0.89,-1009070.4,-1.30,76886970,1537.74
423,Entry long,2021-05-31 13:00,PYR1-62L,35609.4,62,2207782.8,-461726.3,-0.60,685265.6,0.89,-1009070.4,-1.30,76886970,1537.74
424,Exit long,2021-06-04 13:00,EXIT - Below ST,35467.7,31,1111542.2,-498908.94,-1.28,74587.02,0.19,-588131,-1.51,76426960,1528.54
424,Entry long,2021-06-03 13:00,PYR2-31L,35856.2,31,1111542.2,-498908.94,-1.28,74587.02,0.19,-588131,-1.51,76426960,1528.54
425,Exit long,2021-06-29 13:00,EXIT - Below ST,35205,124,4390840,-1196169.1,-0.78,2363520.5,1.54,-1499079.4,-0.97,75153490,1503.07
425,Entry long,2021-06-25 11:45,ENTRY-124L,35410,124,4390840,-1196169.1,-0.78,2363520.5,1.54,-1499079.4,-0.97,75153490,1503.07
426,Exit long,2021-06-29 13:00,EXIT - Below ST,35205,62,2208734.5,-1064558,-1.38,715286.8,0.92,-1216013.2,-1.57,74166230,1483.32
426,Entry long,2021-06-25 13:00,PYR1-62L,35624.75,62,2208734.5,-1064558,-1.38,715286.8,0.92,-1216013.2,-1.57,74166230,1483.32
427,Exit long,2021-07-08 13:00,EXIT - Below ST,35399.55,133,4728416,-1039934.2,-0.63,1660429.2,1.00,-1101149.5,-0.66,73000970,1460.02
427,Entry long,2021-07-06 09:15,ENTRY-133L,35552,133,4728416,-1039934.2,-0.63,1660429.2,1.00,-1101149.5,-0.66,73000970,1460.02
428,Exit long,2021-07-08 13:00,EXIT - Below ST,35399.55,67,2396090.85,-1018110.1,-1.21,342223.3,0.41,-1048947.9,-1.25,72066720,1441.33
428,Entry long,2021-07-06 10:30,PYR1-67L,35762.55,67,2396090.85,-1018110.1,-1.21,342223.3,0.41,-1048947.9,-1.25,72066720,1441.33
429,Exit long,2021-07-08 13:00,EXIT - Below ST,35399.55,33,1184911.2,-667770.1,-1.61,2244.86,0.01,-682958.9,-1.65,71440420,1428.81
429,Entry long,2021-07-06 13:00,PYR2-33L,35906.4,33,1184911.2,-667770.1,-1.61,2244.86,0.01,-682958.9,-1.65,71440420,1428.81
430,Exit long,2021-08-11 09:15,EXIT - Below ST,35873,177,6196221.3,4926388.5,2.27,8383341,3.86,-234523.5,-0.11,76201660,1524.03
430,Entry long,2021-08-03 11:45,ENTRY-177L,35006.9,177,6196221.3,4926388.5,2.27,8383341,3.86,-234523.5,-0.11,76201660,1524.03
431,Exit long,2021-08-11 09:15,EXIT - Below ST,35873,89,3140810,1594372.2,1.45,3332614,3.03,-109928.35,-0.10,77905960,1558.12
431,Entry long,2021-08-03 14:15,PYR1-89L,35290,89,3140810,1594372.2,1.45,3332614,3.03,-109928.35,-0.10,77905960,1558.12
432,Exit long,2021-08-11 09:15,EXIT - Below ST,35873,44,1577664,-84282.66,-0.15,775072.75,1.40,-216918.23,-0.39,77876900,1557.54
432,Entry long,2021-08-04 09:15,PYR2-44L,35856,44,1577664,-84282.66,-0.15,775072.75,1.40,-216918.23,-0.39,77876900,1557.54
433,Exit long,2021-09-03 13:00,EXIT - Below ST,36767.95,101,3648417.95,2022405.6,1.58,3852892,3.01,-141657.88,-0.11,79802340,1596.05
433,Entry long,2021-08-30 09:15,ENTRY-101L,36122.95,101,3648417.95,2022405.6,1.58,3852892,3.01,-141657.88,-0.11,79802340,1596.05
434,Exit long,2021-09-03 13:00,EXIT - Below ST,36767.95,51,1857519.45,486966.03,0.75,1411271.1,2.17,-243691.69,-0.37,80354310,1607.09
434,Entry long,2021-08-30 13:00,PYR1-51L,36421.95,51,1857519.45,486966.03,0.75,1411271.1,2.17,-243691.69,-0.37,80354310,1607.09
435,Exit long,2021-09-03 13:00,EXIT - Below ST,36767.95,25,913042.5,151340.31,0.47,604431,1.89,-206825.23,-0.65,80537610,1610.75
435,Entry long,2021-08-30 14:15,PYR2-25L,36521.7,25,913042.5,151340.31,0.47,604431,1.89,-206825.23,-0.65,80537610,1610.75
436,Exit long,2021-09-17 11:45,EXIT - Below ST,37610,138,5104143.9,2650962.2,1.48,5801619.5,3.24,-451781.53,-0.25,83052780,1661.06
436,Entry long,2021-09-15 13:00,ENTRY-138L,36986.55,138,5104143.9,2650962.2,1.48,5801619.5,3.24,-451781.53,-0.25,83052780,1661.06
437,Exit long,2021-09-17 11:45,EXIT - Below ST,37610,69,2568821.7,738653.56,0.82,2313982.2,2.57,-192063.27,-0.21,83881340,1677.63
437,Entry long,2021-09-16 09:15,PYR1-69L,37229.3,69,2568821.7,738653.56,0.82,2313982.2,2.57,-192063.27,-0.21,83881340,1677.63
438,Exit long,2021-09-17 11:45,EXIT - Below ST,37610,35,1310867.25,99943.65,0.22,899023.4,1.96,-156497.86,-0.34,84027170,1680.54
438,Entry long,2021-09-16 10:30,PYR2-35L,37453.35,35,1310867.25,99943.65,0.22,899023.4,1.96,-156497.86,-0.34,84027170,1680.54
439,Exit long,2021-09-28 11:45,EXIT - Below ST,37774.15,116,4406567.4,-1174402.9,-0.76,1502047.1,0.97,-1240888.9,-0.80,82775064,1655.50
439,Entry long,2021-09-24 09:15,ENTRY-116L,37987.65,116,4406567.4,-1174402.9,-0.76,1502047.1,0.97,-1240888.9,-0.80,82775064,1655.50
440,Exit long,2021-09-28 11:45,EXIT - Below ST,37774.15,58,2220103.7,-1176490.1,-1.51,123976.87,0.16,-1127213.6,-1.45,81676280,1633.53
440,Entry long,2021-09-27 09:15,PYR1-58L,38277.65,58,2220103.7,-1176490.1,-1.51,123976.87,0.16,-1127213.6,-1.45,81676280,1633.53
441,Exit long,2021-10-06 14:15,EXIT - Below ST,37571.85,132,5019451.8,-2448128.8,-1.39,581306.2,0.33,-2329293.8,-1.32,79228140,1584.56
441,Entry long,2021-10-06 09:15,ENTRY-132L,38026.15,132,5019451.8,-2448128.8,-1.39,581306.2,0.33,-2329293.8,-1.32,79228140,1584.56
442,Exit long,2021-10-26 10:30,EXIT - Below ST,40980.7,100,3828000,9175038,6.84,12258820,9.14,-483980,-0.36,88301816,1766.04
442,Entry long,2021-10-11 09:15,ENTRY-100L,38280,100,3828000,9175038,6.84,12258820,9.14,-483980,-0.36,88301816,1766.04
443,Exit long,2021-10-26 10:30,EXIT - Below ST,40980.7,50,1926945,4133990.8,6.12,5675882,8.41,-695518.06,-1.03,92503256,1850.07
443,Entry long,2021-10-11 13:00,PYR1-50L,38538.9,50,1926945,4133990.8,6.12,5675882,8.41,-695518.06,-1.03,92503256,1850.07
444,Exit long,2021-10-26 10:30,EXIT - Below ST,40980.7,25,969218.75,1865675.5,5.49,2636621,7.76,-220997.66,-0.65,94402850,1888.06
444,Entry long,2021-10-13 09:15,PYR2-25L,38768.75,25,969218.75,1865675.5,5.49,2636621,7.76,-220997.66,-0.65,94402850,1888.06
445,Exit long,2022-01-06 09:15,EXIT - Below ST,37307.6,111,4066485,2325784,1.63,5113884,3.59,-697493.5,-0.49,96619520,1932.39
445,Entry long,2022-01-03 14:15,EOD-ENTRY-111L,36635,111,4066485,2325784,1.63,5113884,3.59,-697493.5,-0.49,96619520,1932.39
446,Exit long,2022-01-06 09:15,EXIT - Below ST,37307.6,56,2069200,555351.1,0.77,1961960,2.71,-683648,-0.94,97247300,1944.95
446,Entry long,2022-01-04 09:15,PYR1-56L,36950,56,2069200,555351.1,0.77,1961960,2.71,-683648,-0.94,97247300,1944.95
447,Exit long,2022-01-06 09:15,EXIT - Below ST,37307.6,28,1048406.8,-206045.69,-0.56,497258.75,1.35,-295414.25,-0.80,97077944,1941.56
447,Entry long,2022-01-05 09:15,PYR2-28L,37443.1,28,1048406.8,-206045.69,-0.56,497258.75,1.35,-295414.25,-0.80,97077944,1941.56
448,Exit long,2022-01-14 09:15,EXIT - Below ST,38310,76,2902850.4,101331.63,0.10,1924256.2,1.89,-1940723.8,-1.91,97102140,1942.04
448,Entry long,2022-01-07 09:15,ENTRY-76L,38195.4,76,2902850.4,101331.63,0.10,1924256.2,1.89,-1940723.8,-1.91,97102140,1942.04
449,Exit long,2022-01-14 09:15,EXIT - Below ST,38310,38,1463608,-376158.6,-0.73,535303.75,1.04,-507549.28,-0.99,96777220,1935.54
449,Entry long,2022-01-10 14:15,PYR1-38L,38516,38,1463608,-376158.6,-0.73,535303.75,1.04,-507549.28,-0.99,96777220,1935.54
450,Exit long,2022-01-14 09:15,EXIT - Below ST,38310,19,740007.25,-475480.16,-1.83,0,0.00,-541175.5,-2.09,96327630,1926.55
450,Entry long,2022-01-12 09:15,PYR2-19L,38947.75,19,740007.25,-475480.16,-1.83,0,0.00,-541175.5,-2.09,96327630,1926.55
451,Exit long,2022-02-04 11:45,EXIT - Below ST,38780,89,3492360,-1675932.2,-1.37,812267.4,0.66,-1757607.6,-1.44,94589560,1891.79
